Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
330,0,-0.010591,-0.027858,0.064901,-836.952087,284.744904,613.821411
331,0,-0.010567,-0.027933,0.064931,-836.943298,284.741638,613.827698
332,0,-0.010550,-0.027968,0.064864,-836.937500,284.755890,613.823486
333,0,-0.010545,-0.027997,0.064879,-836.931519,284.751617,613.814331
334,0,-0.010660,-0.027848,0.064898,-836.956055,284.736877,613.829773
335,0,-0.010563,-0.027823,0.064950,-836.955383,284.749573,613.821106
336,0,-0.010625,-0.027843,0.064948,-836.963745,284.725342,613.827393
337,0,-0.010646,-0.028005,0.064884,-836.939819,284.740387,613.823975
338,0,-0.010693,-0.027701,0.064992,-836.964905,284.727692,613.825928
339,0,-0.010639,-0.027885,0.064993,-836.951599,284.732544,613.817993
340,0,-0.010562,-0.027906,0.064946,-836.949951,284.737946,613.825989
341,0,-0.010633,-0.027920,0.064999,-836.938477,284.745728,613.829590
342,0,-0.010625,-0.028067,0.064930,-836.934143,284.735718,613.815430
343,0,-0.010654,-0.027831,0.064963,-836.951538,284.736603,613.831055
344,0,-0.010582,-0.028015,0.064915,-836.946289,284.743774,613.824402
345,0,-0.010656,-0.027911,0.064868,-836.950134,284.735321,613.826294
346,0,-0.010563,-0.027976,0.064913,-836.940796,284.745422,613.825134
347,0,-0.010558,-0.027932,0.064883,-836.946167,284.745270,613.823059
348,0,-0.010599,-0.027828,0.064958,-836.953796,284.743256,613.818970
349,0,-0.010587,-0.028009,0.064939,-836.933655,284.736633,613.810669
350,0,-0.010590,-0.027989,0.064965,-836.936951,284.742218,613.829773
351,0,-0.010608,-0.027895,0.065024,-836.950134,284.739349,613.817322
352,0,-0.010568,-0.027709,0.065000,-836.963684,284.742737,613.832825
353,0,-0.010620,-0.027924,0.065001,-836.946472,284.734802,613.819946
354,0,-0.010685,-0.027952,0.065058,-836.947693,284.733734,613.826477
355,0,-0.010560,-0.027927,0.065023,-836.950012,284.736877,613.823364
356,0,-0.010671,-0.027895,0.064911,-836.951416,284.732452,613.827515
357,0,-0.010662,-0.027950,0.064961,-836.944031,284.733368,613.821594
358,0,-0.010634,-0.027842,0.065002,-836.951965,284.727051,613.828552
359,0,-0.010706,-0.027937,0.064920,-836.952026,284.736938,613.832886
360,0,-0.010582,-0.027920,0.064992,-836.941345,284.748199,613.823547
361,0,-0.010549,-0.028003,0.064963,-836.943665,284.750336,613.822144
362,0,-0.010551,-0.027817,0.064982,-836.955566,284.748749,613.835449
363,0,-0.010657,-0.027865,0.065010,-836.951355,284.734863,613.830322
364,0,-0.010618,-0.027915,0.064993,-836.947083,284.732574,613.825073
365,0,-0.010579,-0.028092,0.064970,-836.943970,284.733917,613.820679
366,0,-0.010608,-0.027899,0.065027,-836.943298,284.736389,613.824036
367,0,-0.010673,-0.027913,0.065017,-836.945496,284.725098,613.822083
368,0,-0.010612,-0.027898,0.065015,-836.950928,284.739838,613.824402
369,0,-0.010623,-0.027803,0.065008,-836.959106,284.737457,613.828918
370,0,-0.010620,-0.027828,0.065010,-836.957214,284.730621,613.831543
371,0,-0.010599,-0.027867,0.064916,-836.945862,284.747894,613.835144
