Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
211,0,0.042703,-0.013011,0.113957,-841.829102,288.476929,617.949768
212,0,0.042761,-0.012935,0.114169,-841.830383,288.468689,617.955994
213,0,0.042788,-0.012841,0.114110,-841.842285,288.467712,617.958252
214,0,0.042807,-0.012983,0.114206,-841.828674,288.470184,617.965149
215,0,0.042718,-0.012868,0.114142,-841.841736,288.464905,617.954651
216,0,0.042643,-0.012926,0.113992,-841.834351,288.469452,617.956055
217,0,0.042605,-0.012989,0.114045,-841.827026,288.465210,617.954041
218,0,0.042935,-0.012778,0.114215,-841.848511,288.473572,617.965271
219,0,0.042612,-0.012844,0.114039,-841.836792,288.456421,617.952515
220,0,0.042746,-0.013001,0.114179,-841.830566,288.466980,617.956970
221,0,0.042870,-0.012884,0.114219,-841.849426,288.473511,617.962036
222,0,0.042801,-0.013000,0.114146,-841.828674,288.473663,617.969421
223,0,0.042608,-0.013043,0.114063,-841.825806,288.471191,617.945801
224,0,0.042867,-0.012911,0.114035,-841.835327,288.480682,617.961792
225,0,0.042898,-0.012932,0.114208,-841.843079,288.475861,617.962097
226,0,0.042735,-0.012898,0.114098,-841.836121,288.470947,617.952332
227,0,0.042802,-0.012886,0.114164,-841.837646,288.471405,617.961792
228,0,0.042568,-0.012869,0.114138,-841.837830,288.455353,617.956055
229,0,0.042803,-0.012860,0.114114,-841.843018,288.476166,617.968933
230,0,0.042619,-0.013075,0.114167,-841.825867,288.464081,617.956238
231,0,0.042719,-0.012859,0.114089,-841.835449,288.464050,617.965149
232,0,0.042624,-0.012894,0.114089,-841.837952,288.458954,617.959595
233,0,0.042940,-0.012922,0.114165,-841.831177,288.491516,617.963501
234,0,0.042742,-0.012880,0.114033,-841.831482,288.471741,617.956116
235,0,0.042662,-0.013075,0.113985,-841.820496,288.465118,617.953674
236,0,0.042866,-0.012856,0.114065,-841.833374,288.482483,617.965454
237,0,0.042835,-0.012823,0.114122,-841.838928,288.472900,617.960327
238,0,0.042749,-0.012859,0.114150,-841.838318,288.470276,617.958618
239,0,0.042766,-0.012742,0.114171,-841.848267,288.467560,617.964844
