Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
146,0,-0.010785,-0.059142,0.110379,-838.409180,284.074799,611.835999
147,0,-0.010750,-0.059079,0.110364,-838.426758,284.075989,611.837585
148,0,-0.010747,-0.059144,0.110364,-838.412659,284.078583,611.848389
149,0,-0.010724,-0.058855,0.110449,-838.445190,284.075073,611.842773
150,0,-0.010726,-0.059176,0.110383,-838.411987,284.083496,611.842896
151,0,-0.010652,-0.059371,0.110376,-838.401245,284.084839,611.840027
152,0,-0.010675,-0.058996,0.110422,-838.422913,284.092712,611.845642
153,0,-0.010676,-0.059074,0.110334,-838.421387,284.094086,611.839905
154,0,-0.010719,-0.059217,0.110355,-838.418823,284.079773,611.827881
155,0,-0.010731,-0.059198,0.110332,-838.412659,284.088043,611.840759
156,0,-0.010771,-0.059095,0.110394,-838.419861,284.078491,611.843811
157,0,-0.010705,-0.058991,0.110366,-838.433838,284.085205,611.842163
158,0,-0.010740,-0.059250,0.110378,-838.407532,284.081116,611.838501
159,0,-0.010673,-0.059166,0.110371,-838.412537,284.088928,611.837280
160,0,-0.010677,-0.058959,0.110426,-838.435242,284.082153,611.838867
161,0,-0.010736,-0.059087,0.110403,-838.418335,284.081543,611.836670
162,0,-0.010814,-0.058867,0.110466,-838.435852,284.073364,611.848083
163,0,-0.010702,-0.059319,0.110331,-838.413269,284.072052,611.834534
164,0,-0.010739,-0.059071,0.110350,-838.425903,284.070984,611.832947
165,0,-0.010767,-0.058849,0.110418,-838.437439,284.074249,611.850159
166,0,-0.010761,-0.059275,0.110352,-838.408142,284.074738,611.827209
167,0,-0.010734,-0.058987,0.110370,-838.436157,284.077545,611.845215
168,0,-0.010761,-0.059072,0.110364,-838.422119,284.077698,611.842163
169,0,-0.010713,-0.059046,0.110443,-838.427551,284.065399,611.829224
170,0,-0.010731,-0.058993,0.110460,-838.431641,284.079010,611.840576
171,0,-0.010693,-0.059324,0.110328,-838.402100,284.084839,611.833923
172,0,-0.010751,-0.059013,0.110416,-838.433655,284.076233,611.838989
173,0,-0.010685,-0.059044,0.110391,-838.426941,284.082855,611.826904
174,0,-0.010742,-0.058949,0.110438,-838.427795,284.077118,611.840576
175,0,-0.010720,-0.059137,0.110307,-838.421631,284.082428,611.836365
176,0,-0.010668,-0.059372,0.110370,-838.398438,284.078735,611.823181
177,0,-0.010766,-0.059164,0.110450,-838.416199,284.078522,611.836060
