Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
265,0,-0.000252,0.001035,0.055682,-838.693787,285.851990,615.835693
266,0,-0.000279,0.001133,0.055695,-838.706421,285.839630,615.832764
267,0,-0.000307,0.001142,0.055715,-838.708008,285.848175,615.835876
268,0,-0.000207,0.001095,0.055738,-838.699524,285.852417,615.826050
269,0,-0.000314,0.001273,0.055720,-838.716797,285.840393,615.843445
270,0,-0.000252,0.001253,0.055673,-838.714355,285.850891,615.828186
271,0,-0.000306,0.001181,0.055663,-838.712891,285.837463,615.830200
272,0,-0.000333,0.001291,0.055712,-838.722290,285.833282,615.834961
273,0,-0.000236,0.001323,0.055715,-838.717163,285.840485,615.835876
274,0,-0.000244,0.001335,0.055692,-838.715454,285.848206,615.838074
275,0,-0.000276,0.001047,0.055679,-838.692810,285.848724,615.829956
276,0,-0.000197,0.001134,0.055704,-838.701721,285.849396,615.837097
277,0,-0.000231,0.001098,0.055636,-838.703552,285.859589,615.832336
278,0,-0.000235,0.001330,0.055789,-838.726318,285.838196,615.840027
279,0,-0.000325,0.001117,0.055622,-838.700867,285.844452,615.833374
280,0,-0.000253,0.001225,0.055622,-838.708252,285.845032,615.824280
281,0,-0.000152,0.000884,0.055608,-838.681580,285.859924,615.813293
282,0,-0.000351,0.001249,0.055676,-838.704285,285.839355,615.825012
283,0,-0.000259,0.001252,0.055683,-838.710510,285.846619,615.831787
284,0,-0.000224,0.001078,0.055705,-838.695190,285.845001,615.831055
285,0,-0.000434,0.001111,0.055655,-838.700256,285.836731,615.830994
286,0,-0.000286,0.001315,0.055717,-838.713989,285.841461,615.828613
287,0,-0.000300,0.000999,0.055663,-838.690552,285.849640,615.831177
288,0,-0.000249,0.001165,0.055632,-838.697632,285.857269,615.830994
289,0,-0.000313,0.001178,0.055710,-838.700928,285.842651,615.841064
290,0,-0.000325,0.001371,0.055684,-838.719727,285.848694,615.839111
291,0,-0.000299,0.001294,0.055694,-838.715149,285.846222,615.831848
292,0,-0.000269,0.001143,0.055680,-838.698669,285.847565,615.826538
293,0,-0.000384,0.001227,0.055581,-838.707703,285.846191,615.827881
294,0,-0.000239,0.001119,0.055631,-838.697021,285.855927,615.829285
295,0,-0.000360,0.001228,0.055670,-838.712036,285.840515,615.830139
296,0,-0.000232,0.001192,0.055690,-838.706238,285.855347,615.827637
297,0,-0.000287,0.001085,0.055763,-838.694519,285.843781,615.826111
298,0,-0.000193,0.001081,0.055637,-838.689392,285.859589,615.822205
299,0,-0.000260,0.001110,0.055667,-838.697937,285.852417,615.835144
300,0,-0.000261,0.001275,0.055699,-838.707764,285.845123,615.830750
301,0,-0.000289,0.001157,0.055639,-838.703796,285.854492,615.827759
302,0,-0.000216,0.001312,0.055637,-838.712769,285.852539,615.833679
303,0,-0.000207,0.001103,0.055703,-838.688232,285.854950,615.825500
304,0,-0.000383,0.001191,0.055656,-838.698975,285.845947,615.836731
305,0,-0.000320,0.001306,0.055717,-838.710876,285.841431,615.831482
306,0,-0.000333,0.001208,0.055618,-838.700745,285.845459,615.832764
307,0,-0.000324,0.001279,0.055719,-838.710999,285.843964,615.832458
308,0,-0.000296,0.001063,0.055641,-838.688110,285.849121,615.821167
309,0,-0.000260,0.001286,0.055700,-838.705872,285.857086,615.825684
310,0,-0.000247,0.001260,0.055705,-838.708923,285.854584,615.829468
311,0,-0.000226,0.001224,0.055728,-838.697876,285.847260,615.826477
312,0,-0.000312,0.001195,0.055716,-838.705627,285.846558,615.826599
313,0,-0.000337,0.001187,0.055625,-838.704285,285.855103,615.831421
314,0,-0.000304,0.001395,0.055727,-838.722473,285.845215,615.835938
315,0,-0.000281,0.001246,0.055765,-838.699646,285.853210,615.829163
316,0,-0.000342,0.001259,0.055691,-838.707092,285.854950,615.832764
317,0,-0.000304,0.001180,0.055661,-838.692383,285.849152,615.832520
318,0,-0.000304,0.001107,0.055673,-838.688232,285.850525,615.830078
319,0,-0.000342,0.001234,0.055677,-838.700073,285.844543,615.831909
320,0,-0.000407,0.001124,0.055685,-838.685425,285.850037,615.828979
321,0,-0.000278,0.001104,0.055735,-838.688538,285.850677,615.822144
322,0,-0.000326,0.001087,0.055757,-838.685303,285.842133,615.829041
323,0,-0.000313,0.001108,0.055657,-838.688660,285.852722,615.824890
324,0,-0.000225,0.000964,0.055656,-838.676880,285.867310,615.820129
325,0,-0.000279,0.001241,0.055643,-838.691772,285.858063,615.826233
326,0,-0.000307,0.001159,0.055691,-838.693970,285.850677,615.825439
327,0,-0.000329,0.001292,0.055739,-838.702026,285.843719,615.830017
328,0,-0.000234,0.001338,0.055738,-838.707947,285.853119,615.832520
329,0,-0.000314,0.001087,0.055648,-838.692383,285.851166,615.824341
330,0,-0.000349,0.001389,0.055742,-838.710999,285.846710,615.836365
331,0,-0.000295,0.001228,0.055660,-838.703186,285.855896,615.828674
332,0,-0.000195,0.001115,0.055710,-838.696716,285.861328,615.822937
333,0,-0.000322,0.001041,0.055671,-838.686707,285.856293,615.821960
334,0,-0.000313,0.001198,0.055688,-838.696899,285.850250,615.829102
335,0,-0.000330,0.001253,0.055592,-838.703186,285.859100,615.827698
336,0,-0.000317,0.001299,0.055694,-838.706482,285.847107,615.822510
337,0,-0.000359,0.001131,0.055622,-838.684753,285.858765,615.818054
338,0,-0.000219,0.001172,0.055656,-838.690674,285.861969,615.825012
