Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
345,0,-0.005253,0.008288,0.007023,-838.545471,282.877014,611.468750
346,0,-0.005247,0.008069,0.007127,-838.507141,282.868073,611.469910
347,0,-0.005182,0.008120,0.007030,-838.521729,282.873657,611.467407
348,0,-0.005171,0.008141,0.007114,-838.521729,282.873718,611.462646
349,0,-0.005102,0.008319,0.007111,-838.537903,282.890533,611.472107
350,0,-0.005180,0.008209,0.007110,-838.519836,282.882599,611.478516
351,0,-0.005165,0.008277,0.007037,-838.541565,282.885406,611.464111
352,0,-0.005209,0.008384,0.007056,-838.535950,282.882843,611.469055
353,0,-0.005122,0.008453,0.007040,-838.547302,282.893127,611.476318
354,0,-0.005173,0.008178,0.007055,-838.515747,282.885834,611.463867
355,0,-0.005336,0.008483,0.007090,-838.551636,282.874481,611.473633
356,0,-0.005198,0.008411,0.007173,-838.543945,282.871796,611.471375
357,0,-0.005083,0.008297,0.007015,-838.529724,282.892548,611.473694
358,0,-0.005230,0.008516,0.007072,-838.553650,282.876465,611.468384
359,0,-0.005147,0.008333,0.007094,-838.535400,282.884491,611.476929
360,0,-0.005191,0.008427,0.007126,-838.544250,282.876953,611.477051
361,0,-0.005222,0.008116,0.007038,-838.519592,282.876770,611.461548
362,0,-0.005146,0.008448,0.007072,-838.548157,282.891235,611.466980
363,0,-0.005165,0.008248,0.007059,-838.522522,282.882355,611.478943
364,0,-0.005180,0.008118,0.007051,-838.521667,282.878510,611.468750
365,0,-0.005176,0.008377,0.007065,-838.538208,282.885651,611.477356
366,0,-0.005224,0.008169,0.007050,-838.521790,282.871307,611.464905
367,0,-0.005251,0.008307,0.007011,-838.544983,282.868713,611.470337
368,0,-0.005296,0.008342,0.007113,-838.536621,282.865417,611.473267
369,0,-0.005166,0.008480,0.007076,-838.543335,282.878723,611.473877
370,0,-0.005221,0.008180,0.007123,-838.519287,282.870483,611.458008
371,0,-0.005174,0.008379,0.007096,-838.536743,282.880005,611.474609
372,0,-0.005174,0.008332,0.007000,-838.527527,282.885742,611.470886
373,0,-0.005253,0.008054,0.007097,-838.511414,282.874329,611.463928
374,0,-0.005170,0.007995,0.007018,-838.500793,282.883331,611.466980
375,0,-0.005264,0.008104,0.007018,-838.523376,282.881958,611.467346
376,0,-0.005223,0.008079,0.006989,-838.519714,282.876038,611.460999
377,0,-0.005195,0.008010,0.007025,-838.509399,282.889404,611.461670
378,0,-0.005213,0.008289,0.007077,-838.539856,282.871155,611.473206
379,0,-0.005210,0.008148,0.007095,-838.515320,282.869995,611.469849
380,0,-0.005083,0.008068,0.007049,-838.513123,282.885834,611.460571
