Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
154,0,-0.018325,0.041744,0.078493,-845.898193,283.968903,615.065857
155,0,-0.018355,0.041726,0.078514,-845.890503,283.967834,615.065674
156,0,-0.018391,0.041680,0.078398,-845.904602,283.958740,615.069824
157,0,-0.018398,0.041753,0.078403,-845.901428,283.959045,615.065857
158,0,-0.018307,0.041700,0.078473,-845.900208,283.972717,615.062744
159,0,-0.018259,0.041618,0.078425,-845.886414,283.974091,615.057678
160,0,-0.018263,0.041804,0.078572,-845.897156,283.968079,615.068237
161,0,-0.018264,0.041663,0.078480,-845.889038,283.973816,615.063660
162,0,-0.018279,0.041680,0.078510,-845.892700,283.976379,615.064575
163,0,-0.018315,0.041873,0.078519,-845.905029,283.977783,615.060425
164,0,-0.018359,0.041821,0.078531,-845.897522,283.965637,615.066345
165,0,-0.018327,0.041605,0.078420,-845.892578,283.962677,615.061340
166,0,-0.018237,0.041656,0.078539,-845.887024,283.977234,615.052246
167,0,-0.018386,0.041767,0.078441,-845.897278,283.975922,615.067993
168,0,-0.018352,0.041658,0.078506,-845.895813,283.964142,615.068970
169,0,-0.018348,0.041784,0.078533,-845.898132,283.966614,615.061401
170,0,-0.018337,0.041753,0.078509,-845.899475,283.970581,615.059082
171,0,-0.018269,0.041639,0.078531,-845.885620,283.968018,615.062805
172,0,-0.018369,0.041684,0.078514,-845.893677,283.966034,615.061890
173,0,-0.018318,0.041723,0.078467,-845.894531,283.973999,615.065918
174,0,-0.018389,0.041668,0.078496,-845.886597,283.966644,615.060852
175,0,-0.018279,0.041660,0.078454,-845.891479,283.972473,615.057617
176,0,-0.018249,0.041672,0.078473,-845.893860,283.974640,615.063599
177,0,-0.018334,0.041662,0.078508,-845.882751,283.977112,615.066406
178,0,-0.018406,0.041714,0.078481,-845.887207,283.963654,615.064575
179,0,-0.018333,0.041515,0.078447,-845.878967,283.963623,615.060059
180,0,-0.018380,0.041810,0.078505,-845.902588,283.965179,615.064453
181,0,-0.018312,0.041791,0.078488,-845.897034,283.969757,615.060181
182,0,-0.018395,0.041605,0.078471,-845.883362,283.961212,615.060364
183,0,-0.018358,0.041588,0.078471,-845.891663,283.963776,615.059021
184,0,-0.018391,0.041710,0.078450,-845.895752,283.959686,615.071533
185,0,-0.018289,0.041614,0.078444,-845.881409,283.980377,615.063049
186,0,-0.018321,0.041722,0.078519,-845.898071,283.962860,615.065247
187,0,-0.018349,0.041788,0.078497,-845.897766,283.961945,615.054993
