Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
247,0,-0.009759,0.003763,0.006568,-835.100281,285.200592,612.330322
248,0,-0.009737,0.003730,0.006547,-835.097168,285.199829,612.325623
249,0,-0.009673,0.003779,0.006554,-835.090820,285.207733,612.330627
250,0,-0.009689,0.003741,0.006569,-835.097534,285.207031,612.328857
251,0,-0.009716,0.003600,0.006563,-835.085693,285.195404,612.322876
252,0,-0.009752,0.003748,0.006600,-835.088989,285.198395,612.335022
253,0,-0.009762,0.003796,0.006542,-835.100830,285.196259,612.328918
254,0,-0.009736,0.003782,0.006545,-835.103577,285.194275,612.329834
255,0,-0.009726,0.003739,0.006601,-835.098633,285.197083,612.321716
256,0,-0.009713,0.004034,0.006595,-835.122314,285.203857,612.338623
257,0,-0.009678,0.003694,0.006502,-835.091309,285.199829,612.330505
258,0,-0.009758,0.003791,0.006504,-835.101929,285.198944,612.329468
259,0,-0.009695,0.003555,0.006508,-835.086243,285.196838,612.311035
260,0,-0.009661,0.003629,0.006599,-835.088806,285.201721,612.318054
261,0,-0.009773,0.003782,0.006571,-835.108887,285.197693,612.332397
262,0,-0.009705,0.003790,0.006637,-835.099854,285.202332,612.333557
263,0,-0.009713,0.003793,0.006592,-835.104126,285.202637,612.326904
264,0,-0.009659,0.003426,0.006512,-835.067810,285.201874,612.311096
265,0,-0.009716,0.003947,0.006594,-835.122375,285.196991,612.329590
266,0,-0.009720,0.003590,0.006523,-835.089783,285.193268,612.321350
267,0,-0.009698,0.003598,0.006563,-835.084656,285.205658,612.325134
268,0,-0.009703,0.003631,0.006520,-835.088318,285.197113,612.320129
269,0,-0.009713,0.003687,0.006524,-835.093750,285.198334,612.321472
270,0,-0.009676,0.003749,0.006597,-835.101196,285.199097,612.325745
271,0,-0.009768,0.003746,0.006652,-835.098328,285.195221,612.332214
272,0,-0.009627,0.003704,0.006567,-835.099182,285.200439,612.324158
273,0,-0.009677,0.003552,0.006635,-835.080261,285.201660,612.323730
274,0,-0.009674,0.003724,0.006597,-835.097595,285.210236,612.320374
275,0,-0.009737,0.003649,0.006554,-835.090515,285.194336,612.317261
276,0,-0.009641,0.003735,0.006541,-835.103210,285.210144,612.326416
277,0,-0.009780,0.003730,0.006562,-835.093750,285.196350,612.322510
278,0,-0.009687,0.003627,0.006497,-835.089600,285.194519,612.319031
279,0,-0.009693,0.003749,0.006557,-835.097595,285.198364,612.322693
280,0,-0.009715,0.003769,0.006609,-835.109680,285.188904,612.326477
281,0,-0.009713,0.003807,0.006584,-835.101135,285.196716,612.329590
282,0,-0.009699,0.003633,0.006526,-835.082886,285.200165,612.321838
283,0,-0.009627,0.003759,0.006555,-835.103333,285.201508,612.326843
284,0,-0.009801,0.003847,0.006551,-835.108704,285.190552,612.329224
285,0,-0.009740,0.003844,0.006579,-835.111938,285.185608,612.333496
286,0,-0.009603,0.003593,0.006524,-835.089661,285.206665,612.319214
287,0,-0.009769,0.003527,0.006468,-835.082275,285.193024,612.318054
288,0,-0.009715,0.003424,0.006550,-835.078308,285.197113,612.329163
289,0,-0.009784,0.003833,0.006583,-835.105469,285.195801,612.337708
290,0,-0.009631,0.003692,0.006473,-835.096130,285.210114,612.320862
291,0,-0.009659,0.003753,0.006554,-835.095398,285.202698,612.324707
292,0,-0.009669,0.003738,0.006611,-835.097107,285.194794,612.323181
293,0,-0.009718,0.003583,0.006504,-835.084717,285.204132,612.318848
294,0,-0.009636,0.003622,0.006527,-835.092285,285.205200,612.323303
295,0,-0.009654,0.003654,0.006562,-835.084778,285.212189,612.325500
296,0,-0.009725,0.003824,0.006596,-835.104309,285.198090,612.334412
297,0,-0.009727,0.003589,0.006545,-835.082703,285.206573,612.329895
298,0,-0.009768,0.003913,0.006565,-835.109985,285.192139,612.328796
299,0,-0.009751,0.003749,0.006609,-835.105896,285.188599,612.321838
300,0,-0.009798,0.003901,0.006571,-835.117798,285.190521,612.332275
